N  Time  average_ob  max_ob  min_ob 
3250 0.000092 21230.000000 25373 18431 
3260 0.000093 21974.000000 25421 18938 
3270 0.000093 21834.000000 27428 18542 
3280 0.000093 21949.000000 24122 20227 
3290 0.000094 21492.000000 24870 18616 
3300 0.000099 21828.000000 25325 19274 
3310 0.000093 22821.000000 28873 19283 
3320 0.000095 21919.000000 24219 18358 
3330 0.000094 23221.000000 29907 21126 
3340 0.000095 22627.000000 28513 20479 
3350 0.000095 22415.000000 24968 20544 
3360 0.000097 22169.000000 25129 20121 
3370 0.000097 22230.000000 23776 20750 
3380 0.000097 22804.000000 26044 20486 
3390 0.000096 22532.000000 25598 18484 
3400 0.000097 23546.000000 28676 20288 
3410 0.000098 23200.000000 27271 20600 
3420 0.000098 22422.000000 25852 18414 
3430 0.000098 23716.000000 30930 20479 
3440 0.000098 23243.000000 25787 21085 
3450 0.000101 22319.000000 25048 19536 
3460 0.000100 24414.000000 28676 20239 
3470 0.000100 22564.000000 24306 20541 
3480 0.000100 23026.000000 29844 20404 
3490 0.000100 22835.000000 25297 21724 
3500 0.000100 23458.000000 28667 20848 
3510 0.000101 24964.000000 28469 20569 
3520 0.000101 23304.000000 26757 21306 
3530 0.000101 24687.000000 31856 21367 
3540 0.000101 22643.000000 25143 20755 
3550 0.000102 23405.000000 28020 21435 
3560 0.000104 24014.000000 28519 21432 
3570 0.000101 23498.000000 26893 20408 
3580 0.000102 24156.000000 27184 21104 
3590 0.000103 22883.000000 25168 20100 
3600 0.000103 23712.000000 26782 20783 
3610 0.000103 24451.000000 28781 21753 
3620 0.000104 24718.000000 27244 21082 
3630 0.000104 25303.000000 29316 22576 
3640 0.000105 25164.000000 28608 22574 
3650 0.000106 25719.000000 30404 22475 
3660 0.000105 25623.000000 28567 22133 
3670 0.000106 26159.000000 32037 22177 
3680 0.000107 26131.000000 31688 22932 
3690 0.000106 25015.000000 28222 21932 
3700 0.000107 26603.000000 33094 22111 
3710 0.000107 24279.000000 27705 21690 
3720 0.000109 25361.000000 28880 22076 
3730 0.000108 26514.000000 31091 22733 
3740 0.000107 26518.000000 29836 22854 
3750 0.000109 24875.000000 27010 21215 
3760 0.000109 26005.000000 31733 23645 
3770 0.000110 26058.000000 29227 22769 
3780 0.000110 27792.000000 35064 24587 
3790 0.000111 25546.000000 29213 21554 
3800 0.000110 26210.000000 30988 23901 
3810 0.000110 25804.000000 29249 22994 
3820 0.000111 26671.000000 30885 23011 
3830 0.000111 25587.000000 32307 22472 
3840 0.000111 25988.000000 30094 22893 
3850 0.000112 26122.000000 31052 21650 
3860 0.000112 26594.000000 31514 24190 
3870 0.000114 26510.000000 34537 23797 
3880 0.000114 25678.000000 27584 23394 
3890 0.000114 26318.000000 30444 22996 
3900 0.000113 26046.000000 29727 23434 
3910 0.000114 27269.000000 32449 23446 
3920 0.000113 26207.000000 30878 22897 
3930 0.000113 26559.000000 30426 24591 
3940 0.000115 26605.000000 29516 24626 
3950 0.000114 27796.000000 30719 24528 
3960 0.000117 27054.000000 30700 24197 
3970 0.000116 26858.000000 29919 24680 
3980 0.000116 26682.000000 29526 23004 
3990 0.000116 27573.000000 29445 25227 
4000 0.000116 27666.000000 31398 24555 
4010 0.000116 27177.000000 31829 23304 
4020 0.000117 27275.000000 30294 24741 
4030 0.000118 26919.000000 31081 23524 
4040 0.000118 26273.000000 31647 23870 
4050 0.000119 27371.000000 30472 23361 
4060 0.000118 30217.000000 34979 23902 
4070 0.000118 28252.000000 32741 26462 
4080 0.000119 29541.000000 34137 25318 
4090 0.000119 26811.000000 32595 24691 
4100 0.000120 28598.000000 33945 26235 
4110 0.000121 27742.000000 29918 26018 
4120 0.000121 27236.000000 31622 25661 
4130 0.000120 29202.000000 32903 27019 
4140 0.000122 28172.000000 33914 24572 
4150 0.000122 30086.000000 33108 26769 
4160 0.000122 29218.000000 32586 27147 
4170 0.000121 27536.000000 31728 25601 
4180 0.000122 29717.000000 34566 26392 
4190 0.000122 27873.000000 33756 23725 
4200 0.000122 28984.000000 32909 24687 
4210 0.000123 30033.000000 32995 27034 
4220 0.000124 30916.000000 34038 28725 
4230 0.000125 29914.000000 35654 26598 
4240 0.000125 29334.000000 32811 25965 
4250 0.000125 28061.000000 31518 26140 
4260 0.000125 30370.000000 36663 27534 
4270 0.000125 29035.000000 33699 25583 
4280 0.000124 30854.000000 33476 28934 
4290 0.000125 31472.000000 35265 27213 
4300 0.000128 29556.000000 31185 27436 
4310 0.000127 30472.000000 34153 26281 
4320 0.000128 31206.000000 36388 27047 
4330 0.000128 29754.000000 33429 26814 
4340 0.000127 30058.000000 32496 27874 
4350 0.000127 33527.000000 41430 27112 
4360 0.000126 29199.000000 35588 25560 
4370 0.000129 30012.000000 34231 26499 
4380 0.000130 30544.000000 33611 26673 
4390 0.000132 32589.000000 38645 29157 
4400 0.000131 29136.000000 31241 26356 
4410 0.000131 32046.000000 35427 28024 
4420 0.000131 30499.000000 35065 26847 
4430 0.000131 31958.000000 38849 26986 
4440 0.000134 31989.000000 35086 28321 
4450 0.000131 30126.000000 37131 25385 
4460 0.000129 30042.000000 33591 25801 
4470 0.000132 31213.000000 33802 26223 
4480 0.000133 30877.000000 36371 26003 
4490 0.000132 31250.000000 38102 28243 
4500 0.000132 30790.000000 34245 27919 
4510 0.000132 31386.000000 34416 27203 
4520 0.000132 32368.000000 35462 29023 
4530 0.000132 30976.000000 38076 28007 
4540 0.000134 31297.000000 38292 26921 
4550 0.000135 32048.000000 34895 28824 
4560 0.000137 32421.000000 37574 28573 
4570 0.000137 31937.000000 36687 29749 
4580 0.000134 33203.000000 40215 26972 
4590 0.000135 31417.000000 34811 28114 
4600 0.000137 31438.000000 34273 28177 
4610 0.000136 32355.000000 35447 29126 
