N  Time  average_ob  max_ob  min_ob 
5900 0.000194 42570.000000 46175 37696 
5910 0.000183 43094.000000 50035 36857 
5920 0.000184 43500.000000 57902 37224 
5930 0.000191 43121.000000 46233 39117 
5940 0.000189 41624.000000 50793 36266 
5950 0.000184 45356.000000 49521 39860 
5960 0.000188 42706.000000 46838 39655 
5970 0.000188 42498.000000 53247 38580 
5980 0.000197 43780.000000 50172 40148 
5990 0.000184 41200.000000 45516 39065 
6000 0.000187 44368.000000 51646 39174 
6010 0.000190 43933.000000 49573 38224 
6020 0.000190 44668.000000 50116 41659 
6030 0.000188 44198.000000 47495 42191 
6040 0.000187 44400.000000 48701 39681 
6050 0.000193 43466.000000 50161 36758 
6060 0.000200 45836.000000 50518 37324 
6070 0.000190 42819.000000 47480 36408 
6080 0.000192 46054.000000 51970 40685 
6090 0.000189 44718.000000 53681 37955 
6100 0.000195 43928.000000 49405 41607 
6110 0.000192 44596.000000 49938 39137 
6120 0.000189 44827.000000 50603 39655 
6130 0.000194 45144.000000 52775 38749 
6140 0.000192 44856.000000 49843 39862 
6150 0.000190 46011.000000 48644 41958 
6160 0.000194 44726.000000 51429 40688 
6170 0.000195 44793.000000 52870 41668 
6180 0.000194 49112.000000 56499 42921 
6190 0.000195 43533.000000 52122 36879 
6200 0.000196 45588.000000 54064 40749 
6210 0.000195 45918.000000 50442 42642 
6220 0.000197 47033.000000 52365 42142 
6230 0.000196 45925.000000 51692 42665 
6240 0.000194 44474.000000 46979 41487 
6250 0.000196 46356.000000 53080 41116 
6260 0.000197 45237.000000 51484 40694 
6270 0.000195 47447.000000 54201 43428 
6280 0.000200 47140.000000 51920 41262 
6290 0.000195 46634.000000 53211 40320 
6300 0.000200 45413.000000 49913 41060 
6310 0.000197 45991.000000 48499 42574 
6320 0.000196 46340.000000 56630 40381 
6330 0.000204 46062.000000 51019 41976 
6340 0.000200 46795.000000 57136 40962 
6350 0.000199 49239.000000 60257 44521 
6360 0.000198 47799.000000 58264 42175 
6370 0.000200 47250.000000 52109 42014 
6380 0.000200 45717.000000 52456 39828 
6390 0.000202 45865.000000 50451 42142 
6400 0.000208 47331.000000 55334 42109 
6410 0.000202 47000.000000 53406 42652 
6420 0.000201 46790.000000 51445 42361 
6430 0.000204 47540.000000 55607 42395 
6440 0.000203 47712.000000 53513 43312 
6450 0.000203 45697.000000 52575 41583 
6460 0.000202 49027.000000 56264 43359 
6470 0.000206 47521.000000 54995 42764 
6480 0.000205 47214.000000 54123 43973 
6490 0.000205 47647.000000 54194 43059 
6500 0.000202 46172.000000 54075 42174 
6510 0.000203 47641.000000 52632 42978 
6520 0.000203 48336.000000 50590 42918 
6530 0.000205 49094.000000 53823 42615 
