N bc_time wc_time
21570 0.036304 0.056779
21580 0.036340 0.056840
21590 0.036410 0.056863
21600 0.036449 0.056947
21610 0.036490 0.056972
21620 0.036524 0.057023
21630 0.036566 0.057136
21640 0.036601 0.057139
21650 0.036653 0.057163
21660 0.036693 0.057285
21670 0.036746 0.057315
21680 0.036821 0.057397
21690 0.036867 0.056605
21700 0.036850 0.056104
21710 0.036940 0.056174
21720 0.036980 0.056244
21730 0.037025 0.056301
21740 0.037047 0.056938
21750 0.037131 0.057772
21760 0.037156 0.057802
21770 0.037237 0.057917
21780 0.037557 0.058446
21790 0.038000 0.058367
21800 0.037359 0.058115
21810 0.037382 0.058112
21820 0.037463 0.058174
21830 0.037450 0.058235
21840 0.037534 0.058280
21850 0.037537 0.058281
21860 0.037606 0.058311
21870 0.037637 0.058416
21880 0.037703 0.058435
21890 0.037719 0.058456
21900 0.037814 0.058531
21910 0.037818 0.058598
21920 0.037872 0.058617
21930 0.037894 0.058678
21940 0.037962 0.057567
21950 0.037993 0.058130
21960 0.038066 0.058479
21970 0.038067 0.057751
21980 0.038155 0.057801
21990 0.038186 0.057813
22000 0.038247 0.057976
22010 0.038266 0.058015
22020 0.038313 0.058064
22030 0.038361 0.058110
22040 0.038391 0.058168
22050 0.038460 0.058250
22060 0.038473 0.058289
22070 0.038546 0.058287
22080 0.038561 0.058324
22090 0.038650 0.058360
22100 0.038670 0.058454
22110 0.038776 0.058525
22120 0.038764 0.058564
22130 0.038829 0.058686
22140 0.038872 0.058705
22150 0.038940 0.058746
22160 0.038964 0.058803
22170 0.038984 0.059782
22180 0.039196 0.060244
22190 0.039096 0.060194
22200 0.039110 0.060271
22210 0.039196 0.059646
22220 0.039202 0.058927
22230 0.039255 0.059404
22240 0.039330 0.060499
22250 0.039353 0.060553
22260 0.039408 0.060574
22270 0.039423 0.060582
22280 0.039489 0.060670
22290 0.039541 0.060722
22300 0.039591 0.060743
22310 0.039628 0.060813
22320 0.039639 0.060881
22330 0.039698 0.060918
22340 0.039722 0.060963
22350 0.039789 0.060984
22360 0.039850 0.061052
22370 0.039901 0.061128
22380 0.039925 0.061180
22390 0.040001 0.061234
22400 0.040028 0.061251
22410 0.040104 0.061340
22420 0.040142 0.061402
22430 0.040188 0.061446
22440 0.040313 0.060168
22450 0.040223 0.061508
22460 0.040303 0.061670
22470 0.040331 0.061723
22480 0.040401 0.061744
22490 0.040459 0.061769
22500 0.040489 0.061842
22510 0.040557 0.061863
22520 0.040582 0.061944
22530 0.040623 0.061998
22540 0.040679 0.062062
22550 0.040708 0.062101
22560 0.040770 0.062178
22570 0.040808 0.062209
22580 0.040856 0.062260
22590 0.040933 0.062275
22600 0.040964 0.061003
22610 0.041036 0.061056
22620 0.041031 0.061204
22630 0.041093 0.061684
22640 0.041125 0.061283
22650 0.041160 0.061419
22660 0.041259 0.061416
22670 0.041384 0.061586
22680 0.041335 0.061586
22690 0.041366 0.061619
22700 0.041428 0.061660
22710 0.041459 0.061726
22720 0.041505 0.061807
22730 0.041524 0.061625
22740 0.041580 0.061831
22750 0.041631 0.061957
22760 0.041678 0.062041
22770 0.041935 0.062107
22780 0.041792 0.062053
22790 0.041844 0.062260
22800 0.041893 0.062374
22810 0.041929 0.062390
22820 0.041981 0.062461
22830 0.042020 0.062468
22840 0.042054 0.062334
22850 0.042139 0.062452
22860 0.042140 0.062543
22870 0.042236 0.062600
22880 0.042253 0.062692
22890 0.042290 0.063113
22900 0.042363 0.062952
22910 0.042404 0.063035
22920 0.042461 0.063114
22930 0.042504 0.063154
22940 0.042548 0.063208
22950 0.042579 0.063239
22960 0.042639 0.063165
22970 0.042681 0.063285
22980 0.042741 0.063336
22990 0.042804 0.063441
23000 0.042822 0.063540
23010 0.043242 0.063620
23020 0.042912 0.063483
23030 0.042976 0.063547
23040 0.043018 0.063566
23050 0.043082 0.063566
23060 0.043109 0.063705
23070 0.043178 0.063794
23080 0.043171 0.064134
23090 0.043242 0.064021
23100 0.043684 0.064353
23110 0.043353 0.064234
23120 0.043465 0.064129
23130 0.043471 0.064299
23140 0.043486 0.064353
23150 0.043525 0.064376
23160 0.043566 0.064654
23170 0.043603 0.064497
23180 0.043670 0.064555
23190 0.043743 0.064585
23200 0.043829 0.065665
23210 0.043869 0.064777
23220 0.043898 0.064776
23230 0.043909 0.064872
23240 0.043969 0.064791
23250 0.044078 0.065127
23260 0.044066 0.065096
23270 0.044116 0.065149
23280 0.044140 0.065205
23290 0.044251 0.065435
23300 0.044284 0.065299
23310 0.044293 0.065307
23320 0.044377 0.065342
23330 0.044469 0.065755
23340 0.044474 0.065451
23350 0.044499 0.065461
23360 0.044661 0.066033
23370 0.044612 0.065606
23380 0.045240 0.065614
23390 0.044725 0.065650
23400 0.044773 0.065755
23410 0.044781 0.065777
23420 0.044975 0.066061
23430 0.044996 0.066096
23440 0.045058 0.066149
23450 0.045087 0.066174
23460 0.045144 0.066201
23470 0.045061 0.066092
23480 0.045143 0.066145
23490 0.045184 0.066241
23500 0.045672 0.066499
23510 0.045244 0.069380
23520 0.045471 0.067029
23530 0.045360 0.066848
23540 0.045419 0.067052
23550 0.045444 0.066871
23560 0.045510 0.066837
23570 0.045561 0.066839
23580 0.045630 0.066903
23590 0.045683 0.066874
23600 0.045741 0.066948
23610 0.045768 0.066974
23620 0.045831 0.067042
23630 0.045893 0.067803
23640 0.045955 0.067233
23650 0.045964 0.067145
23660 0.045983 0.067102
23670 0.046046 0.067127
23680 0.046090 0.067204
23690 0.046135 0.067251
23700 0.046173 0.067641
23710 0.046259 0.067546
23720 0.046291 0.067574
23730 0.046341 0.067623
23740 0.046425 0.067689
23750 0.046473 0.067667
23760 0.046508 0.067741
23770 0.046595 0.067817
23780 0.046674 0.067974
23790 0.046628 0.067923
23800 0.046687 0.067989
23810 0.046722 0.067990
23820 0.046798 0.068093
23830 0.046828 0.068145
23840 0.046885 0.068237
23850 0.046918 0.068563
23860 0.046990 0.068605
23870 0.047014 0.068372
23880 0.047084 0.068390
23890 0.047136 0.068412
23900 0.047205 0.068426
23910 0.047266 0.068617
23920 0.047309 0.068444
23930 0.047335 0.068531
23940 0.047360 0.068608
23950 0.047421 0.068585
23960 0.047465 0.068688
23970 0.047559 0.068682
23980 0.047578 0.068737
23990 0.047682 0.068902
24000 0.047661 0.069034
24010 0.047794 0.069169
24020 0.047792 0.069134
24030 0.047817 0.069229
24040 0.047865 0.069231
24050 0.047903 0.069329
24060 0.047967 0.069455
24070 0.048036 0.069422
24080 0.048076 0.069248
24090 0.048127 0.069422
24100 0.048142 0.069433
24110 0.048238 0.069489
24120 0.048595 0.069664
24130 0.048322 0.069709
24140 0.048411 0.069701
24150 0.048459 0.069747
24160 0.048482 0.069831
24170 0.048539 0.069898
24180 0.048597 0.069927
24190 0.048605 0.069989
24200 0.048668 0.070088
24210 0.048719 0.070098
24220 0.048828 0.070160
24230 0.048838 0.070565
24240 0.048877 0.070506
24250 0.048933 0.070534
24260 0.049004 0.070604
24270 0.049028 0.070619
24280 0.049086 0.070719
24290 0.049114 0.070757
24300 0.049230 0.070789
24310 0.049206 0.070801
24320 0.049301 0.071030
24330 0.049388 0.071002
24340 0.049454 0.072388
24350 0.049457 0.072433
24360 0.049513 0.072467
24370 0.049535 0.072731
24380 0.049606 0.072566
24390 0.049665 0.072627
24400 0.049692 0.072659
24410 0.049721 0.072703
24420 0.049779 0.072774
24430 0.049844 0.072823
24440 0.049874 0.072867
24450 0.049930 0.072923
24460 0.050340 0.073069
24470 0.050054 0.073058
24480 0.050110 0.073083
24490 0.050117 0.073133
24500 0.050201 0.073176
24510 0.050235 0.073248
24520 0.050293 0.073249
24530 0.050347 0.073309
24540 0.050358 0.073370
24550 0.050493 0.073467
24560 0.050503 0.073429
24570 0.050561 0.073457
24580 0.050579 0.073531
24590 0.050629 0.073636
24600 0.050598 0.073660
24610 0.050669 0.073724
24620 0.050655 0.073819
24630 0.050731 0.074032
24640 0.050667 0.072395
24650 0.050747 0.072480
24660 0.050732 0.072545
24670 0.050763 0.072989
24680 0.050745 0.072754
24690 0.050794 0.072811
24700 0.050808 0.072842
24710 0.050844 0.072928
24720 0.050842 0.072973
24730 0.050868 0.073027
24740 0.050900 0.073125
24750 0.050933 0.073177
24760 0.050946 0.073367
24770 0.050927 0.073283
24780 0.050958 0.073301
24790 0.050987 0.073462
24800 0.051052 0.073481
24810 0.051023 0.073521
24820 0.051045 0.073570
24830 0.051075 0.073637
24840 0.051075 0.074626
24850 0.051117 0.074016
24860 0.051133 0.074161
24870 0.051140 0.074291
24880 0.051195 0.074233
24890 0.051195 0.074351
24900 0.051184 0.074309
24910 0.051256 0.074336
24920 0.051273 0.074355
24930 0.051268 0.074466
24940 0.051303 0.074450
24950 0.051337 0.074509
24960 0.051357 0.074564
24970 0.051347 0.074605
24980 0.051391 0.074631
24990 0.051398 0.074739
25000 0.051443 0.074760
25010 0.051450 0.074607
25020 0.051491 0.074909
25030 0.051455 0.075318
25040 0.051550 0.075014
25050 0.051568 0.075957
25060 0.051587 0.076699
25070 0.051584 0.076790
25080 0.051593 0.076800
25090 0.051622 0.076795
25100 0.051645 0.076805
25110 0.051666 0.076903
25120 0.051702 0.076994
25130 0.051669 0.077025
25140 0.052031 0.075527
25150 0.051727 0.075616
25160 0.051845 0.075801
25170 0.051790 0.075828
25180 0.051785 0.075896
25190 0.051802 0.075882
25200 0.051834 0.075924
25210 0.051833 0.076013
25220 0.051876 0.076066
25230 0.051902 0.076056
25240 0.051917 0.076038
25250 0.051929 0.076068
25260 0.051952 0.076177
25270 0.051969 0.076265
25280 0.052014 0.076264
25290 0.052046 0.076576
25300 0.052041 0.076442
25310 0.052076 0.076463
25320 0.052070 0.076574
25330 0.052315 0.076685
25340 0.052131 0.077240
25350 0.052362 0.078386
25360 0.052185 0.078452
25370 0.052211 0.079372
25380 0.052204 0.078630
25390 0.052266 0.078612
25400 0.052231 0.078636
25410 0.052244 0.078630
25420 0.052372 0.078831
25430 0.052307 0.078810
25440 0.052336 0.077839
25450 0.052377 0.077390
25460 0.052375 0.077438
25470 0.052419 0.077473
25480 0.052441 0.077558
25490 0.052404 0.077977
25500 0.052456 0.077588
25510 0.052525 0.077856
25520 0.052480 0.077733
25530 0.052499 0.077794
25540 0.052520 0.078047
25550 0.052553 0.077986
25560 0.052556 0.077998
25570 0.052578 0.078065
25580 0.052608 0.078151
25590 0.052626 0.078208
25600 0.052662 0.078250
25610 0.052692 0.078322
25620 0.052797 0.079385
25630 0.053344 0.078914
25640 0.052743 0.078730
25650 0.052755 0.078758
25660 0.052778 0.078725
25670 0.052783 0.078895
25680 0.052826 0.078979
25690 0.052835 0.079044
25700 0.052855 0.079064
25710 0.052880 0.079103
25720 0.052869 0.079147
25730 0.052914 0.079251
25740 0.052944 0.080613
25750 0.052989 0.080958
25760 0.052995 0.080960
25770 0.053016 0.080959
25780 0.053061 0.081218
25790 0.053039 0.081819
25800 0.053613 0.081804
25810 0.053237 0.081880
25820 0.053280 0.081464
25830 0.053657 0.081430
25840 0.053335 0.081120
25850 0.053267 0.081194
25860 0.053431 0.081132
25870 0.053336 0.081217
25880 0.053392 0.081286
25890 0.053311 0.081375
25900 0.053444 0.081491
25910 0.053378 0.081600
25920 0.053503 0.081652
25930 0.053460 0.081749
25940 0.053993 0.083240
25950 0.053551 0.082247
25960 0.053486 0.082136
25970 0.053637 0.082183
25980 0.053565 0.082250
25990 0.053651 0.082343
26000 0.053600 0.082445
26010 0.053661 0.084896
26020 0.053677 0.083881
26030 0.053673 0.083783
26040 0.053748 0.083860
26050 0.053712 0.083838
26060 0.053813 0.083820
26070 0.054093 0.082937
26080 0.053833 0.082850
26090 0.053778 0.083035
26100 0.053902 0.083166
26110 0.053814 0.083284
26120 0.053927 0.083287
26130 0.053863 0.083373
26140 0.053962 0.083439
26150 0.053920 0.083563
26160 0.053954 0.083563
26170 0.054014 0.083653
26180 0.053964 0.083719
26190 0.054074 0.083801
26200 0.054002 0.083901
26210 0.054062 0.083906
26220 0.054076 0.083988
26230 0.054110 0.084072
26240 0.054153 0.084167
26250 0.054101 0.084187
26260 0.054215 0.084292
26270 0.054139 0.084437
26280 0.054250 0.084409
26290 0.054233 0.084981
26300 0.054244 0.085624
26310 0.054330 0.085699
26320 0.054225 0.085469
26330 0.054283 0.084606
26340 0.054324 0.084733
26350 0.054310 0.084740
26360 0.054399 0.084876
26370 0.054348 0.084946
26380 0.054463 0.085003
26390 0.054385 0.085503
26400 0.054471 0.085345
26410 0.054426 0.085423
26420 0.054478 0.085458
26430 0.054549 0.085808
26440 0.054521 0.086505
26450 0.054564 0.086610
26460 0.054545 0.086675
26470 0.054630 0.086634
26480 0.054627 0.086768
26490 0.054599 0.086740
26500 0.055136 0.085770
26510 0.054701 0.085963
26520 0.054655 0.086040
26530 0.054710 0.086113
26540 0.054614 0.085899
26550 0.054802 0.086202
26560 0.054735 0.086324
26570 0.054837 0.086347
26580 0.054811 0.086601
26590 0.054771 0.086509
26600 0.054877 0.086560
26610 0.054875 0.086694
26620 0.054853 0.086664
26630 0.054961 0.086762
26640 0.054922 0.086744
26650 0.055035 0.087311
26660 0.054982 0.087142
26670 0.054971 0.087131
26680 0.055081 0.087213
26690 0.054983 0.087056
26700 0.055101 0.087121
26710 0.055159 0.087381
26720 0.055052 0.087489
26730 0.055143 0.087474
26740 0.055133 0.087598
26750 0.055157 0.087652
26760 0.055201 0.087683
26770 0.055182 0.087702
26780 0.055289 0.087703
26790 0.055221 0.087927
26800 0.055257 0.087906
26810 0.055338 0.088066
26820 0.055264 0.089664
26830 0.055382 0.089198
26840 0.055327 0.089349
26850 0.055367 0.089293
26860 0.055330 0.088097
26870 0.055365 0.088327
26880 0.055464 0.088407
26890 0.055485 0.088483
26900 0.055404 0.088558
26910 0.055517 0.088607
26920 0.055497 0.089181
26930 0.055488 0.088748
26940 0.055639 0.088794
26950 0.055538 0.088892
26960 0.055625 0.090043
26970 0.055629 0.090158
26980 0.055595 0.090207
26990 0.055700 0.090220
27000 0.055682 0.090284
27010 0.055659 0.091268
27020 0.055719 0.090568
27030 0.055785 0.090598
27040 0.055714 0.090652
27050 0.055734 0.090622
27060 0.055850 0.090144
27070 0.055834 0.089801
27080 0.055810 0.090665
27090 0.055887 0.090970
27100 0.056666 0.090156
27110 0.055977 0.090197
27120 0.055937 0.090349
27130 0.055876 0.090163
27140 0.055960 0.090024
27150 0.056048 0.090342
27160 0.055973 0.090348
27170 0.056016 0.090481
27180 0.056064 0.090619
27190 0.057677 0.092024
27200 0.056103 0.090870
27210 0.056183 0.090824
27220 0.056121 0.091003
27230 0.056101 0.090950
27240 0.056207 0.091047
27250 0.056221 0.091137
27260 0.056189 0.091228
27270 0.056245 0.091216
27280 0.056271 0.091325
27290 0.056246 0.091509
27300 0.056273 0.091430
27310 0.056383 0.091450
27320 0.056740 0.092726
27330 0.056331 0.092714
27340 0.056387 0.092643
27350 0.056447 0.092687
27360 0.056402 0.092789
27370 0.056395 0.092933
27380 0.056442 0.092915
27390 0.056578 0.093519
27400 0.056616 0.093106
27410 0.056499 0.093187
27420 0.056476 0.093272
27430 0.056537 0.093342
27440 0.056613 0.093331
27450 0.056689 0.093373
27460 0.056601 0.093538
27470 0.056602 0.093628
27480 0.056633 0.093640
27490 0.056744 0.093653
27500 0.056746 0.093675
27510 0.056665 0.093848
27520 0.056707 0.093982
27530 0.056723 0.093986
27540 0.056818 0.094042
27550 0.056829 0.094069
27560 0.056892 0.094115
27570 0.056850 0.094216
27580 0.057288 0.094461
27590 0.056866 0.094383
27600 0.056852 0.094472
27610 0.056916 0.094469
27620 0.056985 0.094615
27630 0.057024 0.094607
27640 0.056983 0.094734
27650 0.056943 0.094843
27660 0.057011 0.095299
27670 0.057007 0.094926
27680 0.057111 0.094939
27690 0.057142 0.095016
27700 0.057143 0.095115
27710 0.057185 0.095162
27720 0.057109 0.095317
27730 0.057134 0.095347
27740 0.057161 0.095418
27750 0.057237 0.095389
27760 0.057273 0.095465
27770 0.057298 0.095594
27780 0.057291 0.095766
27790 0.057259 0.096082
27800 0.057794 0.095947
27810 0.057297 0.096102
27820 0.057319 0.096120
27830 0.057339 0.096095
27840 0.057426 0.096060
27850 0.057471 0.096165
27860 0.057471 0.096211
27870 0.057510 0.096366
27880 0.057421 0.096456
27890 0.057448 0.096499
27900 0.057493 0.096629
27910 0.057534 0.096610
27920 0.057580 0.096623
27930 0.057634 0.096709
27940 0.057677 0.096818
27950 0.057693 0.097165
27960 0.057732 0.095905
27970 0.057691 0.095990
27980 0.057676 0.096174
27990 0.057660 0.096203
28000 0.057694 0.097188
28010 0.057696 0.097354
28020 0.057745 0.097356
28030 0.057823 0.097442
28040 0.057887 0.097444
28050 0.057883 0.097530
28060 0.057929 0.097623
28070 0.057935 0.097660
28080 0.057977 0.097753
28090 0.057890 0.097843
28100 0.058008 0.097931
28110 0.057936 0.098835
28120 0.057930 0.098232
28130 0.057968 0.098254
28140 0.057999 0.098271
28150 0.057993 0.098276
28160 0.058045 0.098401
28170 0.058046 0.098486
28180 0.058079 0.098009
28190 0.058129 0.097319
28200 0.058155 0.097514
28210 0.058230 0.097570
28220 0.058260 0.097721
28230 0.058296 0.097916
28240 0.058297 0.098332
28250 0.058306 0.099120
28260 0.058280 0.099113
28270 0.058292 0.099174
28280 0.058322 0.099241
28290 0.058291 0.099334
28300 0.058305 0.098278
28310 0.058330 0.098430
28320 0.058371 0.098495
28330 0.058350 0.098519
28340 0.058355 0.098624
28350 0.058443 0.098769
28360 0.058457 0.098793
28370 0.058462 0.100118
28380 0.058494 0.100055
28390 0.058528 0.100062
28400 0.058534 0.100088
28410 0.058582 0.100199
28420 0.058565 0.100227
28430 0.058630 0.100310
28440 0.058952 0.099370
28450 0.058668 0.099493
28460 0.058697 0.099526
28470 0.058688 0.099581
28480 0.058725 0.099704
28490 0.058752 0.100097
28500 0.058785 0.100736
28510 0.058810 0.100902
28520 0.058789 0.100996
28530 0.058801 0.101013
28540 0.058851 0.101102
28550 0.058865 0.101221
28560 0.058877 0.101298
28570 0.058848 0.101343
28580 0.058901 0.101443
28590 0.058899 0.101494
28600 0.058933 0.101819
28610 0.058939 0.101700
28620 0.058992 0.101672
28630 0.058997 0.101731
28640 0.059031 0.101820
28650 0.059082 0.101895
28660 0.059104 0.101915
28670 0.059093 0.101996
28680 0.059158 0.102079
28690 0.059185 0.102094
28700 0.059210 0.102175
28710 0.059281 0.102706
28720 0.059235 0.102255
28730 0.059306 0.102328
28740 0.059342 0.102413
28750 0.059334 0.102769
28760 0.059295 0.102641
28770 0.059309 0.102750
28780 0.059321 0.102756
28790 0.059319 0.102835
28800 0.059330 0.102969
28810 0.059376 0.102985
28820 0.059379 0.103061
28830 0.059430 0.103109
28840 0.059502 0.101757
28850 0.059491 0.102035
28860 0.059489 0.102093
28870 0.059494 0.102225
28880 0.059493 0.102303
28890 0.059525 0.102385
28900 0.059558 0.102364
28910 0.059578 0.102488
28920 0.059623 0.103743
28930 0.059608 0.103976
28940 0.059614 0.104007
28950 0.059659 0.104089
28960 0.059753 0.104100
28970 0.059703 0.104230
28980 0.059747 0.104288
28990 0.059845 0.104324
29000 0.059812 0.104330
29010 0.059867 0.104457
29020 0.059835 0.104593
29030 0.059821 0.104837
29040 0.059809 0.104760
29050 0.059865 0.104822
29060 0.059991 0.104831
29070 0.059905 0.104924
29080 0.060024 0.104963
29090 0.059931 0.105028
29100 0.060035 0.105063
29110 0.060012 0.105257
29120 0.059999 0.105342
29130 0.060008 0.105344
29140 0.060114 0.105413
29150 0.060108 0.105532
29160 0.060086 0.105610
29170 0.060092 0.105995
29180 0.060202 0.105758
29190 0.060219 0.105798
29200 0.060224 0.105844
29210 0.060216 0.105956
29220 0.060173 0.106048
29230 0.060379 0.105459
29240 0.060321 0.104843
29250 0.060325 0.104970
29260 0.060330 0.105051
29270 0.060273 0.105149
29280 0.060332 0.105244
29290 0.060323 0.105491
29300 0.060398 0.106650
29310 0.060488 0.106722
29320 0.060446 0.106824
29330 0.060414 0.106856
29340 0.060415 0.105958
29350 0.060550 0.105995
29360 0.060529 0.106064
29370 0.060487 0.106177
29380 0.060881 0.106299
29390 0.060628 0.106674
29400 0.060650 0.106564
29410 0.060623 0.106675
29420 0.060701 0.106713
29430 0.060760 0.106800
29440 0.060714 0.106889
29450 0.060596 0.107114
29460 0.060843 0.106937
29470 0.060834 0.107101
29480 0.060812 0.108370
29490 0.060811 0.107223
29500 0.064394 0.115220
29510 0.060956 0.107503
29520 0.064755 0.107889
29530 0.061110 0.107635
29540 0.060828 0.109907
29550 0.060825 0.108194
29560 0.062059 0.107425
29570 0.061069 0.107325
29580 0.063538 0.107955
29590 0.061062 0.107037
29600 0.060912 0.106783
29610 0.060905 0.106754
29620 0.060927 0.106600
29630 0.060952 0.106583
29640 0.060948 0.106617
29650 0.060999 0.107081
29660 0.061054 0.107085
29670 0.061068 0.106751
29680 0.061040 0.106613
29690 0.061070 0.106979
29700 0.061052 0.106954
29710 0.061134 0.107389
29720 0.061092 0.107465
29730 0.061135 0.107373
29740 0.061164 0.107408
29750 0.061181 0.107049
29760 0.061172 0.107039
29770 0.061240 0.107109
29780 0.061214 0.107159
29790 0.061261 0.107267
29800 0.061301 0.107305
29810 0.061305 0.107317
29820 0.061317 0.107428
29830 0.061316 0.107453
29840 0.061371 0.107514
29850 0.061369 0.107564
29860 0.061384 0.107644
29870 0.061443 0.107646
29880 0.061463 0.107716
29890 0.061483 0.107952
29900 0.061493 0.107853
29910 0.061499 0.107937
29920 0.061948 0.108344
29930 0.061561 0.108452
29940 0.061539 0.108468
29950 0.061579 0.108458
29960 0.061919 0.110932
29970 0.061704 0.108834
29980 0.061645 0.108856
29990 0.061730 0.109061
30000 0.061686 0.109026
30010 0.061750 0.108971
30020 0.061727 0.108906
30030 0.061722 0.108958
30040 0.061775 0.109027
30050 0.061778 0.109084
30060 0.061789 0.109419
30070 0.061859 0.109567
30080 0.061831 0.109394
30090 0.061856 0.109464
30100 0.061879 0.109489
30110 0.061896 0.109724
30120 0.061923 0.109757
30130 0.061941 0.109804
30140 0.061959 0.109894
30150 0.063160 0.109980
30160 0.061989 0.109973
30170 0.062022 0.110009
30180 0.062083 0.110109
30190 0.062124 0.110702
30200 0.062267 0.110548
30210 0.062690 0.110632
30220 0.062427 0.111142
30230 0.065627 0.111215
30240 0.062396 0.113681
30250 0.062928 0.115242
30260 0.062526 0.114073
30270 0.063605 0.113710
30280 0.063393 0.111794
30290 0.062410 0.114987
30300 0.062510 0.111980
30310 0.062520 0.112076
30320 0.062573 0.113474
30330 0.062782 0.112325
30340 0.062891 0.115223
30350 0.062860 0.113159
30360 0.063467 0.115632
30370 0.063690 0.113290
30380 0.062759 0.112955
30390 0.062666 0.115360
30400 0.062875 0.114599
30410 0.062552 0.114284
30420 0.062758 0.114260
30430 0.062585 0.114397
30440 0.062611 0.114251
30450 0.062641 0.114423
30460 0.062640 0.114294
30470 0.062624 0.114301
30480 0.062681 0.114347
30490 0.062687 0.114451
30500 0.062703 0.114551
30510 0.062727 0.114578
30520 0.062747 0.114569
30530 0.063177 0.112714
30540 0.062819 0.112648
30550 0.062850 0.112741
30560 0.062833 0.112799
30570 0.062856 0.112933
30580 0.062910 0.112972
30590 0.062927 0.112999
30600 0.062921 0.113074
30610 0.062913 0.113130
30620 0.063013 0.113179
30630 0.062985 0.113310
30640 0.063038 0.113322
30650 0.063018 0.113346
30660 0.063043 0.113438
30670 0.063074 0.113521
30680 0.063091 0.113563
30690 0.063175 0.114017
30700 0.063112 0.113756
30710 0.063178 0.113797
30720 0.063467 0.114217
30730 0.063192 0.114022
30740 0.063214 0.114119
30750 0.063257 0.114788
30760 0.063448 0.114547
30770 0.063254 0.114599
30780 0.063290 0.114668
30790 0.063322 0.114771
30800 0.063347 0.115257
30810 0.063336 0.114882
30820 0.063370 0.114949
30830 0.063405 0.114985
30840 0.063404 0.115006
30850 0.063440 0.115093
30860 0.063471 0.115158
30870 0.063464 0.115253
30880 0.063486 0.115309
30890 0.063572 0.115397
30900 0.063536 0.115445
30910 0.063540 0.115558
30920 0.063575 0.115571
30930 0.063622 0.115614
30940 0.063624 0.115730
30950 0.063661 0.115838
30960 0.063648 0.115915
30970 0.063679 0.116974
30980 0.063731 0.118041
30990 0.063770 0.118070
31000 0.063776 0.118169
31010 0.063808 0.118293
31020 0.063767 0.118321
31030 0.063831 0.118407
31040 0.063869 0.118476
31050 0.063850 0.118495
31060 0.063878 0.118581
31070 0.063891 0.118619
31080 0.063998 0.116845
31090 0.063923 0.117130
31100 0.063974 0.117028
31110 0.063978 0.117499
31120 0.063997 0.117333
31130 0.063995 0.117367
31140 0.064065 0.117456
31150 0.064052 0.117594
31160 0.064295 0.120160
31170 0.064616 0.118887
31180 0.064235 0.118546
31190 0.064426 0.121510
31200 0.064457 0.120562
31210 0.064362 0.122211
31220 0.064448 0.119327
31230 0.064308 0.118477
31240 0.064241 0.118221
31250 0.064268 0.118212
31260 0.064284 0.118211
31270 0.064300 0.118540
31280 0.064309 0.118808
31290 0.064351 0.118480
31300 0.064377 0.118537
31310 0.064420 0.118559
31320 0.064396 0.118587
31330 0.064419 0.118573
31340 0.064450 0.118689
31350 0.064472 0.118779
31360 0.064468 0.118832
31370 0.064512 0.118843
31380 0.064542 0.119244
31390 0.064573 0.119410
31400 0.064587 0.119031
31410 0.064603 0.119266
31420 0.064940 0.119302
31430 0.064829 0.120016
31440 0.065210 0.119563
31450 0.064710 0.119440
31460 0.064654 0.119561
31470 0.064709 0.119663
31480 0.064729 0.119666
31490 0.064782 0.119868
31500 0.064774 0.120092
31510 0.064809 0.120144
31520 0.064842 0.120178
31530 0.064839 0.120352
31540 0.064891 0.120412
31550 0.064894 0.120089
31560 0.066449 0.120556
31570 0.064958 0.120706
31580 0.064948 0.120837
31590 0.064933 0.120800
31600 0.065011 0.120949
31610 0.064969 0.120991
31620 0.065026 0.121041
31630 0.065004 0.121158
31640 0.065052 0.121225
31650 0.070737 0.121946
31660 0.066619 0.127296
31670 0.065253 0.123973
31680 0.065178 0.123698
31690 0.065220 0.123637
31700 0.065182 0.123728
31710 0.065581 0.122045
31720 0.065236 0.121785
31730 0.065294 0.122300
31740 0.065283 0.122769
31750 0.065355 0.122267
31760 0.065344 0.122354
31770 0.065524 0.122616
31780 0.065374 0.122834
31790 0.065387 0.122862
31800 0.065412 0.123131
31810 0.065485 0.123393
31820 0.065474 0.122961
31830 0.065463 0.122924
31840 0.065548 0.123169
31850 0.065562 0.123470
31860 0.065565 0.123588
31870 0.065587 0.123641
31880 0.065624 0.123679
31890 0.065611 0.123868
31900 0.065653 0.124422
31910 0.065664 0.124054
31920 0.065636 0.124009
31930 0.065704 0.124038
31940 0.065703 0.124131
31950 0.065699 0.124747
31960 0.065737 0.124168
31970 0.065760 0.124099
31980 0.065823 0.124237
31990 0.065854 0.124242
32000 0.065828 0.124267
32010 0.065829 0.124403
32020 0.065975 0.128550
32030 0.066054 0.128565
32040 0.066063 0.127016
32050 0.065994 0.127075
32060 0.066201 0.127197
32070 0.066003 0.127056
32080 0.066014 0.127078
32090 0.065990 0.126847
32100 0.066049 0.125222
32110 0.066109 0.127319
32120 0.066078 0.127593
32130 0.066058 0.125498
32140 0.066124 0.125524
32150 0.066144 0.125600
32160 0.066143 0.125639
32170 0.066159 0.125737
32180 0.066165 0.125915
32190 0.066234 0.126141
32200 0.066209 0.125954
32210 0.066249 0.125973
32220 0.066282 0.126143
32230 0.066354 0.126525
32240 0.066327 0.126251
32250 0.066348 0.126343
32260 0.066371 0.126421
32270 0.066439 0.128206
32280 0.066412 0.127091
32290 0.066404 0.127086
32300 0.066436 0.126900
32310 0.066457 0.127281
32320 0.066524 0.127649
