N  Time  average_ob  max_ob  min_ob 
2730 0.000082 34970.000000 35980 34134 
2740 0.000082 34898.000000 36288 33587 
2750 0.000083 35396.000000 37405 34683 
2760 0.000085 34988.000000 35882 33849 
2770 0.000087 35651.000000 36810 34573 
2780 0.000085 35481.000000 38351 34290 
2790 0.000085 35265.000000 36857 34196 
2800 0.000089 36044.000000 37659 34465 
2810 0.000087 35964.000000 37070 35102 
2820 0.000088 35760.000000 36835 34751 
2830 0.000086 36659.000000 39375 35729 
2840 0.000087 36840.000000 39244 35057 
2850 0.000087 36361.000000 37798 35309 
2860 0.000087 36913.000000 38889 35805 
2870 0.000088 37129.000000 41587 35671 
2880 0.000090 37043.000000 40024 36063 
2890 0.000089 37146.000000 38548 35753 
2900 0.000089 37117.000000 39404 35656 
2910 0.000089 37399.000000 40559 36583 
2920 0.000091 37063.000000 38833 36167 
2930 0.000093 37506.000000 39588 35823 
2940 0.000091 37940.000000 39135 37002 
2950 0.000090 37946.000000 38543 37176 
2960 0.000091 37855.000000 38793 37097 
2970 0.000091 38684.000000 41637 37484 
2980 0.000094 37991.000000 39511 37132 
2990 0.000092 38671.000000 39884 37618 
3000 0.000093 38255.000000 40191 37508 
3010 0.000093 38915.000000 40160 37983 
3020 0.000093 39132.000000 41432 37970 
3030 0.000094 39047.000000 39926 38436 
3040 0.000094 39063.000000 41143 37953 
3050 0.000094 39149.000000 41281 38009 
3060 0.000094 39778.000000 42385 38092 
3070 0.000095 39372.000000 40111 38590 
3080 0.000097 39270.000000 40047 38221 
3090 0.000095 40571.000000 42285 39260 
3100 0.000096 40190.000000 41944 38382 
3110 0.000096 40717.000000 41600 39350 
3120 0.000096 40738.000000 43448 38891 
3130 0.000099 40049.000000 41777 39013 
3140 0.000099 40542.000000 41950 39669 
3150 0.000097 41516.000000 43676 40063 
3160 0.000098 41813.000000 42944 40600 
3170 0.000098 42066.000000 45161 40078 
3180 0.000100 41420.000000 45040 40223 
3190 0.000099 41393.000000 43514 39852 
3200 0.000100 41381.000000 42580 39999 
3210 0.000107 41438.000000 42908 39711 
3220 0.000117 41447.000000 42876 40703 
3230 0.000107 42071.000000 44155 40741 
3240 0.000102 42293.000000 43336 41446 
3250 0.000123 42268.000000 43725 41084 
3260 0.000106 41950.000000 43625 40497 
3270 0.000111 43015.000000 45134 41943 
3280 0.000106 43086.000000 45790 41277 
3290 0.000112 42788.000000 44067 42047 
3300 0.000112 42951.000000 44379 41502 
3310 0.000108 42502.000000 43434 40713 
3320 0.000105 43439.000000 45052 41614 
3330 0.000105 43917.000000 46312 42468 
3340 0.000104 43782.000000 45638 42899 
3350 0.000104 43693.000000 45179 42431 
3360 0.000108 43763.000000 44817 42154 
3370 0.000106 43742.000000 45364 41985 
3380 0.000110 44068.000000 45528 43100 
3390 0.000106 44672.000000 47057 43186 
3400 0.000111 44687.000000 45627 43584 
3410 0.000106 44943.000000 49344 43081 
3420 0.000107 44619.000000 46398 42882 
3430 0.000107 44486.000000 46046 43277 
3440 0.000107 45433.000000 47484 43917 
3450 0.000111 45260.000000 49583 43364 
3460 0.000110 45763.000000 49520 43838 
3470 0.000110 45584.000000 47922 44438 
3480 0.000108 45859.000000 49181 44149 
3490 0.000111 46537.000000 48841 43471 
3500 0.000110 46274.000000 47834 44665 
3510 0.000111 45662.000000 46825 44421 
3520 0.000110 46599.000000 48110 44837 
3530 0.000115 46884.000000 48983 44821 
3540 0.000111 46588.000000 47895 45666 
3550 0.000113 46996.000000 49349 45389 
3560 0.000112 47089.000000 48125 46127 
3570 0.000112 46892.000000 48563 45213 
3580 0.000115 47336.000000 50329 46220 
3590 0.000112 47433.000000 49498 45921 
3600 0.000115 46822.000000 48676 45699 
3610 0.000114 47162.000000 47743 46112 
3620 0.000116 47584.000000 49818 46108 
3630 0.000115 47516.000000 50137 46296 
3640 0.000114 47679.000000 48588 46524 
3650 0.000117 48665.000000 51476 46853 
3660 0.000118 48503.000000 53430 46903 
3670 0.000115 48625.000000 50872 47217 
3680 0.000116 48529.000000 50657 46931 
3690 0.000117 48596.000000 50403 47715 
3700 0.000119 49530.000000 51580 47222 
3710 0.000117 49063.000000 51247 47699 
3720 0.000118 49517.000000 52180 47226 
3730 0.000117 50910.000000 53082 48535 
3740 0.000121 49864.000000 53606 48440 
3750 0.000118 50369.000000 54821 48772 
3760 0.000117 50432.000000 52297 49006 
3770 0.000119 50512.000000 52257 48770 
3780 0.000121 50552.000000 51433 49163 
3790 0.000120 50133.000000 52884 48771 
3800 0.000120 50467.000000 53823 48282 
3810 0.000121 50937.000000 53091 48730 
3820 0.000125 50579.000000 51609 49575 
3830 0.000122 50697.000000 52076 49588 
3840 0.000121 50477.000000 51806 48966 
3850 0.000122 51358.000000 53194 49542 
3860 0.000124 51286.000000 56471 49543 
3870 0.000123 51939.000000 53838 50843 
3880 0.000123 51772.000000 56175 50109 
3890 0.000123 52030.000000 54127 51182 
3900 0.000126 51767.000000 52554 50325 
3910 0.000124 52535.000000 54075 50305 
3920 0.000125 51684.000000 53269 50361 
3930 0.000127 52244.000000 53685 50896 
3940 0.000127 53211.000000 55994 51288 
3950 0.000126 52589.000000 54358 51109 
3960 0.000125 53669.000000 57764 51467 
3970 0.000128 53205.000000 54387 51817 
3980 0.000126 52509.000000 53604 51546 
3990 0.000125 53991.000000 55412 51956 
4000 0.000128 53593.000000 56446 52351 
4010 0.000131 53020.000000 54884 51421 
4020 0.000129 54030.000000 60082 51335 
4030 0.000129 53357.000000 55892 51510 
4040 0.000128 54012.000000 54891 52905 
4050 0.000131 54565.000000 57276 52997 
4060 0.000128 54627.000000 57283 53578 
4070 0.000130 54031.000000 55698 53097 
4080 0.000130 54750.000000 56980 52722 
4090 0.000133 53941.000000 54666 52961 
4100 0.000131 55145.000000 56606 52926 
4110 0.000131 55179.000000 56354 53623 
4120 0.000133 55521.000000 58140 53448 
4130 0.000131 56151.000000 60873 54461 
4140 0.000132 55069.000000 56926 53261 
4150 0.000136 56793.000000 64557 53830 
4160 0.000137 57022.000000 58704 54617 
4170 0.000137 56532.000000 60530 54504 
4180 0.000135 56275.000000 58691 55187 
4190 0.000136 56054.000000 57428 54681 
4200 0.000133 56623.000000 58874 55486 
4210 0.000135 56490.000000 58474 55419 
4220 0.000133 57886.000000 61394 55324 
4230 0.000136 57068.000000 59439 55914 
4240 0.000135 57761.000000 61011 55929 
4250 0.000138 56656.000000 57972 55380 
4260 0.000138 58204.000000 61425 56572 
4270 0.000137 57758.000000 59391 55325 
4280 0.000138 57173.000000 59160 55028 
4290 0.000138 57623.000000 59144 56327 
4300 0.000139 58328.000000 61172 56415 
4310 0.000138 57757.000000 62152 55954 
4320 0.000139 58605.000000 59892 57250 
4330 0.000140 59166.000000 62719 56817 
4340 0.000139 58592.000000 59420 56849 
4350 0.000139 58400.000000 61672 56677 
4360 0.000141 59190.000000 62863 57480 
4370 0.000142 59111.000000 60508 56995 
4380 0.000141 59103.000000 62031 57600 
4390 0.000140 60231.000000 62292 58534 
4400 0.000142 59725.000000 61205 58235 
4410 0.000143 58788.000000 61096 57457 
4420 0.000143 59181.000000 60503 57996 
4430 0.000144 59913.000000 62626 58193 
4440 0.000142 60250.000000 63609 57864 
4450 0.000143 60209.000000 65684 58525 
4460 0.000144 60230.000000 61995 58557 
4470 0.000146 61474.000000 64317 58641 
4480 0.000144 60821.000000 63414 58988 
4490 0.000145 60969.000000 64738 59369 
4500 0.000146 60329.000000 62297 58738 
4510 0.000145 61435.000000 65840 59205 
4520 0.000146 61492.000000 65784 59303 
4530 0.000149 61256.000000 63235 59679 
4540 0.000146 62091.000000 66388 60044 
4550 0.000147 62110.000000 63467 60569 
4560 0.000150 61811.000000 64152 60275 
4570 0.000147 62597.000000 64599 61209 
4580 0.000149 61961.000000 63243 60646 
4590 0.000150 62816.000000 64769 60973 
4600 0.000151 63560.000000 66986 61015 
4610 0.000148 62783.000000 65603 60920 
4620 0.000148 62537.000000 64463 60389 
4630 0.000152 63514.000000 67042 60621 
4640 0.000150 64229.000000 66396 62097 
4650 0.000150 62492.000000 64426 60945 
4660 0.000155 62770.000000 64358 61732 
4670 0.000154 63241.000000 65453 61829 
4680 0.000150 63978.000000 65451 61729 
4690 0.000154 65099.000000 69705 61968 
4700 0.000154 63257.000000 65953 61938 
4710 0.000153 63926.000000 65939 62365 
4720 0.000153 63802.000000 65963 62139 
4730 0.000152 65134.000000 68313 63538 
4740 0.000152 65143.000000 68924 62939 
4750 0.000154 65321.000000 68160 62545 
4760 0.000155 65060.000000 68359 63390 
4770 0.000155 65244.000000 68969 63501 
4780 0.000156 65156.000000 66905 63894 
4790 0.000154 65334.000000 67311 63264 
4800 0.000156 65787.000000 68272 63603 
4810 0.000157 65400.000000 66337 64581 
4820 0.000156 65104.000000 66890 63350 
4830 0.000156 65624.000000 67391 63635 
4840 0.000157 65521.000000 68750 64097 
4850 0.000160 66951.000000 70934 64697 
4860 0.000157 67074.000000 69529 65392 
4870 0.000158 67009.000000 69296 64413 
4880 0.000161 66629.000000 67682 64640 
4890 0.000159 67026.000000 69391 64663 
4900 0.000159 67873.000000 69459 66621 
4910 0.000161 67514.000000 71142 65819 
4920 0.000159 66953.000000 68538 65448 
4930 0.000162 67534.000000 69346 65934 
4940 0.000162 67567.000000 69047 66087 
4950 0.000160 68144.000000 69997 66312 
4960 0.000161 68352.000000 70899 65974 
4970 0.000161 68928.000000 76186 65734 
4980 0.000166 69148.000000 77167 65873 
4990 0.000164 68977.000000 71394 67315 
5000 0.000161 68883.000000 70619 66656 
5010 0.000162 69316.000000 71562 66463 
5020 0.000170 68992.000000 73078 67475 
5030 0.000166 69589.000000 75497 67369 
5040 0.000167 69944.000000 72513 67946 
5050 0.000167 69602.000000 71697 67710 
5060 0.000165 69249.000000 71727 67805 
5070 0.000165 70539.000000 74010 68471 
5080 0.000168 69601.000000 71678 68327 
5090 0.000164 70519.000000 71825 68925 
5100 0.000166 70151.000000 73292 67635 
5110 0.000169 71188.000000 73775 69394 
5120 0.000167 70493.000000 73673 68091 
5130 0.000168 71419.000000 74058 69104 
5140 0.000175 70524.000000 71181 69181 
5150 0.000236 70492.000000 73386 68453 
5160 0.000187 70639.000000 72541 68306 
5170 0.000172 71873.000000 74888 69151 
5180 0.000189 71258.000000 72464 69855 
5190 0.000171 72054.000000 74519 69920 
5200 0.000174 71134.000000 73395 69784 
5210 0.000169 72387.000000 76974 69745 
5220 0.000177 72459.000000 74706 69644 
5230 0.000178 71943.000000 74879 69006 
5240 0.000173 73499.000000 77424 71453 
5250 0.000182 73390.000000 76664 71227 
5260 0.000181 72670.000000 74467 71085 
5270 0.000174 72956.000000 78611 70370 
5280 0.000173 72967.000000 77223 70990 
5290 0.000183 72758.000000 75282 71067 
5300 0.000179 74374.000000 78180 71612 
5310 0.000176 74286.000000 83483 71168 
5320 0.000177 74241.000000 77695 71921 
5330 0.000179 73236.000000 75312 71398 
5340 0.000176 73865.000000 76320 72108 
5350 0.000182 74546.000000 81901 71413 
5360 0.000177 74301.000000 80710 72292 
5370 0.000177 74662.000000 78816 71365 
5380 0.000180 74543.000000 77422 70589 
5390 0.000177 74777.000000 78353 72065 
5400 0.000180 75880.000000 80392 72981 
5410 0.000179 75032.000000 79437 72778 
5420 0.000179 74510.000000 78007 71712 
5430 0.000185 76077.000000 78451 73612 
5440 0.000182 75817.000000 79149 72631 
5450 0.000183 75946.000000 77816 72794 
5460 0.000182 77022.000000 79572 75601 
5470 0.000180 76734.000000 78029 75432 
5480 0.000183 76348.000000 78648 74129 
5490 0.000183 76361.000000 78433 74718 
5500 0.000182 76829.000000 80973 74668 
5510 0.000184 76912.000000 80133 74363 
5520 0.000183 78091.000000 85131 73907 
5530 0.000185 77900.000000 81644 75216 
5540 0.000184 76926.000000 79506 74427 
5550 0.000183 77727.000000 80246 75222 
5560 0.000183 78095.000000 82613 75831 
5570 0.000190 76824.000000 80283 74928 
5580 0.000186 78410.000000 83797 75724 
5590 0.000191 77594.000000 82104 75483 
5600 0.000186 80025.000000 81965 77627 
5610 0.000189 79267.000000 84498 76723 
5620 0.000190 78560.000000 82713 75166 
5630 0.000185 79167.000000 82624 75969 
5640 0.000189 78793.000000 82223 76207 
5650 0.000191 79567.000000 83472 77095 
5660 0.000191 79155.000000 82082 76633 
5670 0.000188 79365.000000 83499 77256 
5680 0.000189 80299.000000 86560 77157 
5690 0.000197 80189.000000 88242 77382 
5700 0.000189 80249.000000 81981 77657 
5710 0.000193 78588.000000 80962 76828 
5720 0.000190 79457.000000 84071 76656 
5730 0.000195 80717.000000 83639 77098 
5740 0.000192 80483.000000 83315 78356 
5750 0.000190 80653.000000 85104 77820 
5760 0.000195 80800.000000 84232 78083 
5770 0.000196 79764.000000 81957 78503 
5780 0.000191 82168.000000 85700 78994 
5790 0.000195 81267.000000 83471 80205 
5800 0.000193 82563.000000 86606 79586 
5810 0.000195 82468.000000 84666 79801 
5820 0.000411 80450.000000 84768 79079 
5830 0.000774 81532.000000 85427 79653 
5840 0.000437 81403.000000 84363 79003 
5850 0.000242 83031.000000 86269 80350 
5860 0.000217 82097.000000 85968 80228 
5870 0.000321 82611.000000 85188 79887 
5880 0.000202 82118.000000 84909 80298 
5890 0.000204 82099.000000 85986 79284 
5900 0.000221 82306.000000 85182 79536 
5910 0.000226 82679.000000 86510 79269 
5920 0.000203 83462.000000 85790 80863 
5930 0.000199 82898.000000 84804 81256 
5940 0.000199 83478.000000 85484 81027 
5950 0.000206 83526.000000 86626 79681 
5960 0.000202 82786.000000 85863 80519 
5970 0.000212 83733.000000 87082 81761 
5980 0.000213 83387.000000 86440 81120 
5990 0.000202 84799.000000 86415 83433 
6000 0.000201 83203.000000 86829 80659 
6010 0.000207 84279.000000 85848 81951 
6020 0.000203 84744.000000 89229 82287 
6030 0.000203 84429.000000 87344 82446 
6040 0.000207 84616.000000 86406 82920 
6050 0.000219 85309.000000 87566 83466 
6060 0.000202 86556.000000 90325 82720 
6070 0.000204 85725.000000 92308 82578 
6080 0.000219 84927.000000 86502 83693 
6090 0.000210 86177.000000 89958 84208 
6100 0.000210 85865.000000 87757 84036 
6110 0.000213 86642.000000 89270 83570 
6120 0.000226 87582.000000 89989 85298 
6130 0.000206 86120.000000 89545 84663 
6140 0.000205 86149.000000 88816 83572 
6150 0.000212 86469.000000 89930 84187 
6160 0.000208 86488.000000 89019 85014 
6170 0.000209 87276.000000 91092 85343 
6180 0.000214 86702.000000 89264 84368 
6190 0.000219 87507.000000 90087 85571 
6200 0.000206 89080.000000 92761 86852 
6210 0.000210 88876.000000 91299 85836 
6220 0.000211 87716.000000 89720 84708 
6230 0.000213 88486.000000 91974 86506 
6240 0.000210 87979.000000 92528 85791 
6250 0.000214 88306.000000 93081 85549 
6260 0.000226 87481.000000 90924 85250 
6270 0.000210 88164.000000 91072 86381 
6280 0.000219 89156.000000 91653 86107 
6290 0.000209 89895.000000 92987 87460 
6300 0.000215 89841.000000 96460 86488 
6310 0.000210 89880.000000 94418 86629 
6320 0.000214 90014.000000 94671 86935 
6330 0.000224 90560.000000 95819 86975 
6340 0.000212 90367.000000 101414 86104 
6350 0.000214 90968.000000 101625 87891 
6360 0.000214 89028.000000 92483 86594 
6370 0.000218 89209.000000 91800 86650 
6380 0.000215 90269.000000 92879 87148 
6390 0.000216 90279.000000 94481 87917 
6400 0.000216 91223.000000 97809 88603 
6410 0.000214 91295.000000 94390 88685 
6420 0.000219 91144.000000 92751 88933 
6430 0.000217 90215.000000 93471 88359 
6440 0.000224 90044.000000 92133 88710 
6450 0.000217 91592.000000 96380 89242 
6460 0.000217 92164.000000 94315 89958 
6470 0.000216 92516.000000 101531 90136 
6480 0.000217 92771.000000 95731 90326 
6490 0.000218 92993.000000 98135 89153 
6500 0.000219 92239.000000 96041 90200 
6510 0.000218 93167.000000 98099 89678 
6520 0.000219 92030.000000 96299 90479 
6530 0.000220 92824.000000 97274 90609 
6540 0.000221 92437.000000 95761 89293 
6550 0.000220 93401.000000 96710 89955 
6560 0.000218 93423.000000 95742 91140 
6570 0.000225 93566.000000 97300 90151 
6580 0.000223 93685.000000 96518 90170 
6590 0.000226 94523.000000 101600 91433 
6600 0.000220 95041.000000 101166 92452 
6610 0.000244 95478.000000 98475 91496 
6620 0.000247 94365.000000 100615 91916 
6630 0.000247 94318.000000 97624 91579 
6640 0.000239 95030.000000 100674 90945 
6650 0.000227 95621.000000 100421 93053 
6660 0.000226 93853.000000 98569 91405 
6670 0.000229 93605.000000 96342 92478 
6680 0.000228 95208.000000 98224 92091 
6690 0.000230 95169.000000 98309 91563 
6700 0.000229 94801.000000 102170 92475 
