N  Time  average_ob  max_ob  min_ob 
2210 0.000102 21795.000000 21864 21690 
2220 0.000107 21895.000000 21916 21863 
2230 0.000102 22021.000000 22053 21986 
2240 0.000104 22118.000000 22178 22097 
2250 0.000104 22243.000000 22263 22212 
2260 0.000104 22364.000000 22402 22331 
2270 0.000104 22480.000000 22517 22442 
2280 0.000105 22589.000000 22644 22519 
2290 0.000106 22700.000000 22731 22659 
2300 0.000105 22830.000000 22861 22813 
2310 0.000106 22929.000000 22962 22901 
2320 0.000107 23037.000000 23073 22994 
2330 0.000107 23159.000000 23198 23096 
2340 0.000108 23273.000000 23304 23229 
2350 0.000108 23406.000000 23448 23316 
2360 0.000108 23504.000000 23545 23471 
2370 0.000109 23621.000000 23663 23574 
2380 0.000109 23754.000000 23797 23724 
2390 0.000110 23851.000000 23911 23813 
2400 0.000113 23977.000000 24014 23922 
2410 0.000112 24077.000000 24109 24050 
2420 0.000137 24208.000000 24245 24180 
2430 0.000111 24323.000000 24370 24271 
2440 0.000113 24412.000000 24465 24344 
2450 0.000113 24535.000000 24570 24490 
2460 0.000113 24655.000000 24676 24615 
2470 0.000113 24775.000000 24808 24748 
2480 0.000113 24865.000000 24896 24820 
2490 0.000114 24991.000000 25032 24945 
2500 0.000116 25119.000000 25198 25071 
2510 0.000115 25223.000000 25269 25177 
2520 0.000116 25346.000000 25429 25309 
2530 0.000116 25442.000000 25486 25388 
2540 0.000117 25581.000000 25618 25557 
2550 0.000116 25694.000000 25738 25645 
2560 0.000117 25795.000000 25844 25739 
2570 0.000117 25917.000000 25985 25855 
2580 0.000118 26022.000000 26067 25989 
2590 0.000119 26155.000000 26198 26086 
2600 0.000119 26276.000000 26329 26218 
2610 0.000119 26394.000000 26425 26367 
2620 0.000118 26493.000000 26531 26438 
2630 0.000118 26609.000000 26651 26528 
2640 0.000119 26742.000000 26772 26711 
2650 0.000119 26848.000000 26883 26803 
2660 0.000120 26968.000000 27003 26941 
2670 0.000121 27085.000000 27128 27053 
2680 0.000122 27174.000000 27213 27129 
2690 0.000122 27318.000000 27355 27292 
2700 0.000123 27415.000000 27483 27353 
2710 0.000127 27545.000000 27571 27462 
2720 0.000149 27658.000000 27692 27628 
2730 0.000133 27784.000000 27843 27724 
2740 0.000135 27878.000000 27916 27851 
2750 0.000139 28010.000000 28038 27965 
2760 0.000134 28126.000000 28176 28062 
2770 0.000135 28253.000000 28305 28209 
2780 0.000134 28375.000000 28414 28323 
2790 0.000134 28452.000000 28504 28393 
2800 0.000140 28599.000000 28646 28563 
2810 0.000134 28685.000000 28732 28648 
2820 0.000136 28832.000000 28865 28796 
2830 0.000137 28935.000000 29020 28896 
2840 0.000139 29054.000000 29093 29000 
2850 0.000136 29157.000000 29200 29105 
2860 0.000137 29268.000000 29323 29210 
2870 0.000138 29415.000000 29451 29374 
2880 0.000138 29517.000000 29586 29484 
2890 0.000140 29631.000000 29683 29604 
2900 0.000139 29763.000000 29809 29725 
2910 0.000139 29870.000000 29915 29802 
2920 0.000139 29983.000000 30046 29901 
2930 0.000142 30099.000000 30147 30050 
2940 0.000140 30234.000000 30287 30186 
2950 0.000141 30342.000000 30416 30284 
2960 0.000143 30468.000000 30490 30418 
2970 0.000143 30570.000000 30621 30535 
2980 0.000144 30681.000000 30736 30618 
2990 0.000143 30800.000000 30820 30743 
3000 0.000142 30934.000000 31000 30880 
3010 0.000142 31048.000000 31090 30984 
3020 0.000146 31151.000000 31205 31106 
3030 0.000146 31268.000000 31316 31191 
3040 0.000144 31386.000000 31447 31340 
3050 0.000145 31484.000000 31534 31426 
3060 0.000166 31624.000000 31677 31572 
3070 0.000147 31756.000000 31807 31699 
3080 0.000147 31871.000000 31939 31830 
3090 0.000147 31961.000000 32031 31864 
3100 0.000147 32092.000000 32120 32054 
3110 0.000168 32221.000000 32260 32173 
3120 0.000149 32326.000000 32364 32265 
3130 0.000149 32448.000000 32495 32365 
3140 0.000150 32569.000000 32623 32496 
3150 0.000152 32694.000000 32733 32661 
3160 0.000151 32806.000000 32873 32742 
3170 0.000152 32917.000000 32985 32869 
3180 0.000153 33022.000000 33065 32925 
3190 0.000154 33152.000000 33201 33094 
3200 0.000153 33276.000000 33344 33224 
3210 0.000154 33396.000000 33456 33354 
3220 0.000154 33513.000000 33545 33444 
3230 0.000156 33640.000000 33684 33612 
3240 0.000155 33742.000000 33785 33633 
3250 0.000157 33875.000000 33906 33845 
3260 0.000157 33987.000000 34027 33949 
3270 0.000174 34113.000000 34183 34035 
3280 0.000157 34242.000000 34283 34173 
3290 0.000157 34341.000000 34375 34299 
3300 0.000158 34465.000000 34539 34375 
3310 0.000159 34594.000000 34658 34547 
