N  Time  average_ob  max_ob  min_ob 
1194 0.0000000134 9.2948073702 11 1 
1195 0.0000000134 9.2962343096 11 1 
1196 0.0000000142 9.2976588629 11 1 
1197 0.0000000125 9.2990810359 11 1 
1198 0.0000000134 9.3005008347 11 1 
1199 0.0000000125 9.3019182652 11 1 
1200 0.0000000125 9.3033333333 11 1 
1201 0.0000000133 9.3047460450 11 1 
1202 0.0000000125 9.3061564060 11 1 
1203 0.0000000125 9.3075644223 11 1 
1204 0.0000000133 9.3089700997 11 1 
1205 0.0000000124 9.3103734440 11 1 
1206 0.0000000124 9.3117744610 11 1 
1207 0.0000000133 9.3131731566 11 1 
1208 0.0000000132 9.3145695364 11 1 
1209 0.0000000132 9.3159636063 11 1 
1210 0.0000000124 9.3173553719 11 1 
1211 0.0000000124 9.3187448390 11 1 
1212 0.0000000140 9.3201320132 11 1 
1213 0.0000000132 9.3215169002 11 1 
1214 0.0000000124 9.3228995058 11 1 
1215 0.0000000140 9.3242798354 11 1 
1216 0.0000000123 9.3256578947 11 1 
1217 0.0000000123 9.3270336894 11 1 
1218 0.0000000123 9.3284072250 11 1 
1219 0.0000000131 9.3297785070 11 1 
1220 0.0000000123 9.3311475410 11 1 
1221 0.0000000131 9.3325143325 11 1 
1222 0.0000000123 9.3338788871 11 1 
1223 0.0000000123 9.3352412101 11 1 
1224 0.0000000131 9.3366013072 11 1 
1225 0.0000000122 9.3379591837 11 1 
1226 0.0000000122 9.3393148450 11 1 
1227 0.0000000130 9.3406682967 11 1 
1228 0.0000000138 9.3420195440 11 1 
1229 0.0000000122 9.3433685924 11 1 
1230 0.0000000138 9.3447154472 11 1 
1231 0.0000000122 9.3460601137 11 1 
1232 0.0000000130 9.3474025974 11 1 
1233 0.0000000130 9.3487429035 11 1 
1234 0.0000000138 9.3500810373 11 1 
1235 0.0000000121 9.3514170040 11 1 
1236 0.0000000129 9.3527508091 11 1 
1237 0.0000000121 9.3540824576 11 1 
1238 0.0000000121 9.3554119548 11 1 
1239 0.0000000121 9.3567393059 11 1 
1240 0.0000000137 9.3580645161 11 1 
1241 0.0000000113 9.3593875907 11 1 
1242 0.0000000113 9.3607085346 11 1 
1243 0.0000000129 9.3620273532 11 1 
